"person_id","percent_discard","beef","class1","level2","level3","bestby","useby","date_days","price","large","age","gender","educ","income","hhld_size","child_pres","nonwhite","preshop_1","preshop_2","preshop_3","preshop_4","instore_5","instore_6","instore_7","tosspre_8","tosspre_9","tosspre_10","tosspre_11","tosspre_12","tosspre_13","tosspre_14","tosspost_15","tosspost_16","tosspost_17","tosspost_18","tosspost_19","amount_20","amount_21","amount_22","amount_23","amount_24","amount_25","amount_26","amount_27","skill_28","skill_29","skill_30","skill_31","skill_32","skill_33","family_34","family_35","compost_36","recycle_37"
10058,0,0,1,1,0,0,1,1,4.98999977111816,1,49.5,0,0,4.25,1,0,1,3,2,1,4,4,5,3,2,1,5,5,5,1,1,1,4,3,4,1,3,1,1,2,3,1,2,1,4,4,3,4,3,5,3,5,5,1
10058,0,0,1,0,0,0,0,1,1.99000000953674,0,49.5,0,0,4.25,1,0,1,3,2,1,4,4,5,3,2,1,5,5,5,1,1,1,4,3,4,1,3,1,1,2,3,1,2,1,4,4,3,4,3,5,3,5,5,1
10058,0,0,1,0,0,1,0,3,2.49000000953674,0,49.5,0,0,4.25,1,0,1,3,2,1,4,4,5,3,2,1,5,5,5,1,1,1,4,3,4,1,3,1,1,2,3,1,2,1,4,4,3,4,3,5,3,5,5,1
10059,50,1,1,1,0,1,0,3,9.59000015258789,1,29.5,0,1,1.85000002384186,1,0,0,3,1,5,4,4,4,NA,4,2,4,4,4,4,4,4,2,4,4,4,1,2,1,1,2,1,1,1,3,1,4,3,2,4,3,3,1,1
10059,38,1,1,0,0,1,0,1,15.9899997711182,1,29.5,0,1,1.85000002384186,1,0,0,3,1,5,4,4,4,NA,4,2,4,4,4,4,4,4,2,4,4,4,1,2,1,1,2,1,1,1,3,1,4,3,2,4,3,3,1,1
10059,49,1,1,0,0,0,0,3,12.789999961853,1,29.5,0,1,1.85000002384186,1,0,0,3,1,5,4,4,4,NA,4,2,4,4,4,4,4,4,2,4,4,4,1,2,1,1,2,1,1,1,3,1,4,3,2,4,3,3,1,1
10059,28,1,1,0,0,1,0,2,6.3899998664856,0,29.5,0,1,1.85000002384186,1,0,0,3,1,5,4,4,4,NA,4,2,4,4,4,4,4,4,2,4,4,4,1,2,1,1,2,1,1,1,3,1,4,3,2,4,3,3,1,1
10059,0,0,1,0,0,0,1,7,2.99000000953674,0,29.5,0,1,1.85000002384186,1,0,0,3,1,5,4,4,4,NA,4,2,4,4,4,4,4,4,2,4,4,4,1,2,1,1,2,1,1,1,3,1,4,3,2,4,3,3,1,1
10059,50,0,1,0,1,1,0,7,2.49000000953674,0,29.5,0,1,1.85000002384186,1,0,0,3,1,5,4,4,4,NA,4,2,4,4,4,4,4,4,2,4,4,4,1,2,1,1,2,1,1,1,3,1,4,3,2,4,3,3,1,1
10059,0,0,1,0,0,0,0,7,4.98999977111816,1,29.5,0,1,1.85000002384186,1,0,0,3,1,5,4,4,4,NA,4,2,4,4,4,4,4,4,2,4,4,4,1,2,1,1,2,1,1,1,3,1,4,3,2,4,3,3,1,1
10059,19,0,1,0,0,1,0,3,2.49000000953674,0,29.5,0,1,1.85000002384186,1,0,0,3,1,5,4,4,4,NA,4,2,4,4,4,4,4,4,2,4,4,4,1,2,1,1,2,1,1,1,3,1,4,3,2,4,3,3,1,1
10060,44,1,1,0,0,0,1,3,7.98999977111816,0,21,0,0,12.5,4,0,0,1,1,1,1,NA,4,NA,1,1,4,1,3,5,1,5,5,5,5,2,4,3,4,1,1,1,1,1,1,1,1,5,5,5,1,1,3,1
10060,40,1,1,0,0,0,1,2,9.59000015258789,1,21,0,0,12.5,4,0,0,1,1,1,1,NA,4,NA,1,1,4,1,3,5,1,5,5,5,5,2,4,3,4,1,1,1,1,1,1,1,1,5,5,5,1,1,3,1
10060,38,1,1,0,0,1,0,2,6.3899998664856,0,21,0,0,12.5,4,0,0,1,1,1,1,NA,4,NA,1,1,4,1,3,5,1,5,5,5,5,2,4,3,4,1,1,1,1,1,1,1,1,5,5,5,1,1,3,1
10060,73,0,1,1,0,1,0,7,3.99000000953674,1,21,0,0,12.5,4,0,0,1,1,1,1,NA,4,NA,1,1,4,1,3,5,1,5,5,5,5,2,4,3,4,1,1,1,1,1,1,1,1,5,5,5,1,1,3,1
10060,46,0,1,1,0,0,1,1,4.98999977111816,1,21,0,0,12.5,4,0,0,1,1,1,1,NA,4,NA,1,1,4,1,3,5,1,5,5,5,5,2,4,3,4,1,1,1,1,1,1,1,1,5,5,5,1,1,3,1
10060,43,0,1,1,0,0,0,3,2.99000000953674,0,21,0,0,12.5,4,0,0,1,1,1,1,NA,4,NA,1,1,4,1,3,5,1,5,5,5,5,2,4,3,4,1,1,1,1,1,1,1,1,5,5,5,1,1,3,1
10060,52,0,1,0,0,0,0,7,4.98999977111816,1,21,0,0,12.5,4,0,0,1,1,1,1,NA,4,NA,1,1,4,1,3,5,1,5,5,5,5,2,4,3,4,1,1,1,1,1,1,1,1,5,5,5,1,1,3,1
10061,1,1,0,0,0,1,0,1,15.9899997711182,1,59.5,0,1,12.5,2,0,0,1,4,5,5,4,4,4,2,2,5,2,5,3,2,1,3,5,4,1,3,3,1,1,2,1,2,1,4,3,5,4,3,4,3,4,5,5
10061,0,1,0,0,0,0,1,3,7.98999977111816,0,59.5,0,1,12.5,2,0,0,1,4,5,5,4,4,4,2,2,5,2,5,3,2,1,3,5,4,1,3,3,1,1,2,1,2,1,4,3,5,4,3,4,3,4,5,5
10061,0,1,0,0,0,0,0,1,4.78999996185303,0,59.5,0,1,12.5,2,0,0,1,4,5,5,4,4,4,2,2,5,2,5,3,2,1,3,5,4,1,3,3,1,1,2,1,2,1,4,3,5,4,3,4,3,4,5,5
10061,0,1,0,0,0,0,0,3,12.789999961853,1,59.5,0,1,12.5,2,0,0,1,4,5,5,4,4,4,2,2,5,2,5,3,2,1,3,5,4,1,3,3,1,1,2,1,2,1,4,3,5,4,3,4,3,4,5,5
10061,7,0,0,1,0,1,0,7,3.99000000953674,1,59.5,0,1,12.5,2,0,0,1,4,5,5,4,4,4,2,2,5,2,5,3,2,1,3,5,4,1,3,3,1,1,2,1,2,1,4,3,5,4,3,4,3,4,5,5
10061,36,0,0,0,0,0,0,1,1.99000000953674,0,59.5,0,1,12.5,2,0,0,1,4,5,5,4,4,4,2,2,5,2,5,3,2,1,3,5,4,1,3,3,1,1,2,1,2,1,4,3,5,4,3,4,3,4,5,5
10061,15,0,0,1,0,0,0,3,2.99000000953674,0,59.5,0,1,12.5,2,0,0,1,4,5,5,4,4,4,2,2,5,2,5,3,2,1,3,5,4,1,3,3,1,1,2,1,2,1,4,3,5,4,3,4,3,4,5,5
10061,32,0,0,0,0,0,1,3,3.99000000953674,1,59.5,0,1,12.5,2,0,0,1,4,5,5,4,4,4,2,2,5,2,5,3,2,1,3,5,4,1,3,3,1,1,2,1,2,1,4,3,5,4,3,4,3,4,5,5
10062,0,1,1,0,0,1,0,1,15.9899997711182,1,39.5,0,1,4.25,2,0,1,1,4,2,2,4,2,4,2,2,3,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,4,4,4,4,4,4,3,3,5,1
10062,0,1,1,1,0,0,1,1,12.789999961853,1,39.5,0,1,4.25,2,0,1,1,4,2,2,4,2,4,2,2,3,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,4,4,4,4,4,4,3,3,5,1
10062,0,1,1,0,0,0,1,3,7.98999977111816,0,39.5,0,1,4.25,2,0,1,1,4,2,2,4,2,4,2,2,3,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,4,4,4,4,4,4,3,3,5,1
10062,0,1,1,0,0,1,0,2,6.3899998664856,0,39.5,0,1,4.25,2,0,1,1,4,2,2,4,2,4,2,2,3,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,4,4,4,4,4,4,3,3,5,1
10062,50,0,1,0,1,1,0,7,2.49000000953674,0,39.5,0,1,4.25,2,0,1,1,4,2,2,4,2,4,2,2,3,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,4,4,4,4,4,4,3,3,5,1
10062,49,0,1,0,0,0,0,7,4.98999977111816,1,39.5,0,1,4.25,2,0,1,1,4,2,2,4,2,4,2,2,3,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,4,4,4,4,4,4,3,3,5,1
10062,89,0,1,0,1,0,1,1,1.99000000953674,0,39.5,0,1,4.25,2,0,1,1,4,2,2,4,2,4,2,2,3,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,4,4,4,4,4,4,3,3,5,1
10062,91,0,1,0,0,1,0,3,2.49000000953674,0,39.5,0,1,4.25,2,0,1,1,4,2,2,4,2,4,2,2,3,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,4,4,4,4,4,4,3,3,5,1
10063,0,1,0,1,0,1,0,3,9.59000015258789,1,21,1,0,12.5,3,0,0,2,4,4,4,4,3,5,4,2,5,4,1,2,1,4,5,2,4,2,2,1,1,3,3,1,2,1,4,4,4,4,4,4,3,4,4,2
10063,0,1,0,0,0,0,0,1,4.78999996185303,0,21,1,0,12.5,3,0,0,2,4,4,4,4,3,5,4,2,5,4,1,2,1,4,5,2,4,2,2,1,1,3,3,1,2,1,4,4,4,4,4,4,3,4,4,2
10063,0,1,0,0,0,0,1,2,9.59000015258789,1,21,1,0,12.5,3,0,0,2,4,4,4,4,3,5,4,2,5,4,1,2,1,4,5,2,4,2,2,1,1,3,3,1,2,1,4,4,4,4,4,4,3,4,4,2
10063,0,1,0,0,1,0,1,1,4.78999996185303,0,21,1,0,12.5,3,0,0,2,4,4,4,4,3,5,4,2,5,4,1,2,1,4,5,2,4,2,2,1,1,3,3,1,2,1,4,4,4,4,4,4,3,4,4,2
10063,15,0,0,1,0,1,0,7,3.99000000953674,1,21,1,0,12.5,3,0,0,2,4,4,4,4,3,5,4,2,5,4,1,2,1,4,5,2,4,2,2,1,1,3,3,1,2,1,4,4,4,4,4,4,3,4,4,2
10063,0,0,0,0,0,0,1,7,2.99000000953674,0,21,1,0,12.5,3,0,0,2,4,4,4,4,3,5,4,2,5,4,1,2,1,4,5,2,4,2,2,1,1,3,3,1,2,1,4,4,4,4,4,4,3,4,4,2
10063,0,0,0,0,1,1,0,7,2.49000000953674,0,21,1,0,12.5,3,0,0,2,4,4,4,4,3,5,4,2,5,4,1,2,1,4,5,2,4,2,2,1,1,3,3,1,2,1,4,4,4,4,4,4,3,4,4,2
10063,15,0,0,0,0,0,1,3,3.99000000953674,1,21,1,0,12.5,3,0,0,2,4,4,4,4,3,5,4,2,5,4,1,2,1,4,5,2,4,2,2,1,1,3,3,1,2,1,4,4,4,4,4,4,3,4,4,2
10064,0,1,0,0,0,1,0,1,15.9899997711182,1,69.5,1,1,12.5,3,1,0,5,5,5,5,5,3,5,2,2,2,1,4,3,1,1,2,3,2,2,2,2,2,2,2,3,3,1,5,4,5,5,5,5,4,4,5,2
10064,0,1,0,0,0,0,1,3,7.98999977111816,0,69.5,1,1,12.5,3,1,0,5,5,5,5,5,3,5,2,2,2,1,4,3,1,1,2,3,2,2,2,2,2,2,2,3,3,1,5,4,5,5,5,5,4,4,5,2
10064,0,1,0,0,0,0,0,1,4.78999996185303,0,69.5,1,1,12.5,3,1,0,5,5,5,5,5,3,5,2,2,2,1,4,3,1,1,2,3,2,2,2,2,2,2,2,3,3,1,5,4,5,5,5,5,4,4,5,2
10064,0,1,0,0,0,0,1,2,9.59000015258789,1,69.5,1,1,12.5,3,1,0,5,5,5,5,5,3,5,2,2,2,1,4,3,1,1,2,3,2,2,2,2,2,2,2,3,3,1,5,4,5,5,5,5,4,4,5,2
10064,81,0,0,1,0,0,1,1,4.98999977111816,1,69.5,1,1,12.5,3,1,0,5,5,5,5,5,3,5,2,2,2,1,4,3,1,1,2,3,2,2,2,2,2,2,2,3,3,1,5,4,5,5,5,5,4,4,5,2
10064,78,0,0,0,1,1,0,7,2.49000000953674,0,69.5,1,1,12.5,3,1,0,5,5,5,5,5,3,5,2,2,2,1,4,3,1,1,2,3,2,2,2,2,2,2,2,3,3,1,5,4,5,5,5,5,4,4,5,2
10064,82,0,0,0,0,0,0,7,4.98999977111816,1,69.5,1,1,12.5,3,1,0,5,5,5,5,5,3,5,2,2,2,1,4,3,1,1,2,3,2,2,2,2,2,2,2,3,3,1,5,4,5,5,5,5,4,4,5,2
10064,60,0,0,0,0,0,1,3,3.99000000953674,1,69.5,1,1,12.5,3,1,0,5,5,5,5,5,3,5,2,2,2,1,4,3,1,1,2,3,2,2,2,2,2,2,2,3,3,1,5,4,5,5,5,5,4,4,5,2
10065,0,1,1,1,0,0,1,1,12.789999961853,1,49.5,0,1,12.5,4,1,0,2,1,4,4,2,4,1,5,2,4,4,4,2,1,2,2,5,2,1,1,3,1,4,4,1,1,1,3,2,3,3,3,4,4,2,5,1
10065,74,1,1,0,1,1,0,3,6.3899998664856,0,49.5,0,1,12.5,4,1,0,2,1,4,4,2,4,1,5,2,4,4,4,2,1,2,2,5,2,1,1,3,1,4,4,1,1,1,3,2,3,3,3,4,4,2,5,1
10065,0,1,1,0,0,0,0,3,12.789999961853,1,49.5,0,1,12.5,4,1,0,2,1,4,4,2,4,1,5,2,4,4,4,2,1,2,2,5,2,1,1,3,1,4,4,1,1,1,3,2,3,3,3,4,4,2,5,1
10065,0,1,1,0,0,1,0,2,6.3899998664856,0,49.5,0,1,12.5,4,1,0,2,1,4,4,2,4,1,5,2,4,4,4,2,1,2,2,5,2,1,1,3,1,4,4,1,1,1,3,2,3,3,3,4,4,2,5,1
10065,22,0,1,1,0,1,0,7,3.99000000953674,1,49.5,0,1,12.5,4,1,0,2,1,4,4,2,4,1,5,2,4,4,4,2,1,2,2,5,2,1,1,3,1,4,4,1,1,1,3,2,3,3,3,4,4,2,5,1
10065,86,0,1,0,1,1,0,7,2.49000000953674,0,49.5,0,1,12.5,4,1,0,2,1,4,4,2,4,1,5,2,4,4,4,2,1,2,2,5,2,1,1,3,1,4,4,1,1,1,3,2,3,3,3,4,4,2,5,1
10065,0,0,1,0,0,0,1,3,3.99000000953674,1,49.5,0,1,12.5,4,1,0,2,1,4,4,2,4,1,5,2,4,4,4,2,1,2,2,5,2,1,1,3,1,4,4,1,1,1,3,2,3,3,3,4,4,2,5,1
10065,0,0,1,0,0,1,0,3,2.49000000953674,0,49.5,0,1,12.5,4,1,0,2,1,4,4,2,4,1,5,2,4,4,4,2,1,2,2,5,2,1,1,3,1,4,4,1,1,1,3,2,3,3,3,4,4,2,5,1
10066,0,1,0,1,0,1,0,3,9.59000015258789,1,49.5,1,1,25,3,0,0,2,5,5,5,4,2,4,4,4,4,2,4,4,1,4,4,2,4,4,2,1,1,1,1,1,1,1,4,5,5,5,4,4,2,4,5,2
10066,0,1,0,0,0,1,0,1,15.9899997711182,1,49.5,1,1,25,3,0,0,2,5,5,5,4,2,4,4,4,4,2,4,4,1,4,4,2,4,4,2,1,1,1,1,1,1,1,4,5,5,5,4,4,2,4,5,2
10066,0,1,0,0,0,0,0,1,4.78999996185303,0,49.5,1,1,25,3,0,0,2,5,5,5,4,2,4,4,4,4,2,4,4,1,4,4,2,4,4,2,1,1,1,1,1,1,1,4,5,5,5,4,4,2,4,5,2
10066,0,1,0,0,1,0,0,2,15.9899997711182,1,49.5,1,1,25,3,0,0,2,5,5,5,4,2,4,4,4,4,2,4,4,1,4,4,2,4,4,2,1,1,1,1,1,1,1,4,5,5,5,4,4,2,4,5,2
10066,49,0,0,1,0,1,0,7,3.99000000953674,1,49.5,1,1,25,3,0,0,2,5,5,5,4,2,4,4,4,4,2,4,4,1,4,4,2,4,4,2,1,1,1,1,1,1,1,4,5,5,5,4,4,2,4,5,2
10066,75,0,0,0,1,1,0,7,2.49000000953674,0,49.5,1,1,25,3,0,0,2,5,5,5,4,2,4,4,4,4,2,4,4,1,4,4,2,4,4,2,1,1,1,1,1,1,1,4,5,5,5,4,4,2,4,5,2
10066,0,0,0,0,0,0,0,1,1.99000000953674,0,49.5,1,1,25,3,0,0,2,5,5,5,4,2,4,4,4,4,2,4,4,1,4,4,2,4,4,2,1,1,1,1,1,1,1,4,5,5,5,4,4,2,4,5,2
10066,0,0,0,0,0,0,0,7,4.98999977111816,1,49.5,1,1,25,3,0,0,2,5,5,5,4,2,4,4,4,4,2,4,4,1,4,4,2,4,4,2,1,1,1,1,1,1,1,4,5,5,5,4,4,2,4,5,2
10067,12,1,0,1,0,1,0,3,9.59000015258789,1,59.5,1,0,1.85000002384186,1,0,1,5,5,3,4,3,3,5,4,3,4,3,4,2,1,3,3,4,3,1,3,3,3,3,3,2,2,2,5,3,2,4,4,4,4,4,4,4
10067,14,1,0,0,0,0,1,3,7.98999977111816,0,59.5,1,0,1.85000002384186,1,0,1,5,5,3,4,3,3,5,4,3,4,3,4,2,1,3,3,4,3,1,3,3,3,3,3,2,2,2,5,3,2,4,4,4,4,4,4,4
10067,15,1,0,0,0,0,0,3,12.789999961853,1,59.5,1,0,1.85000002384186,1,0,1,5,5,3,4,3,3,5,4,3,4,3,4,2,1,3,3,4,3,1,3,3,3,3,3,2,2,2,5,3,2,4,4,4,4,4,4,4
10067,18,1,0,0,1,0,1,1,4.78999996185303,0,59.5,1,0,1.85000002384186,1,0,1,5,5,3,4,3,3,5,4,3,4,3,4,2,1,3,3,4,3,1,3,3,3,3,3,2,2,2,5,3,2,4,4,4,4,4,4,4
10067,13,0,0,0,1,1,0,7,2.49000000953674,0,59.5,1,0,1.85000002384186,1,0,1,5,5,3,4,3,3,5,4,3,4,3,4,2,1,3,3,4,3,1,3,3,3,3,3,2,2,2,5,3,2,4,4,4,4,4,4,4
10067,19,0,0,0,1,0,0,3,5.98999977111816,1,59.5,1,0,1.85000002384186,1,0,1,5,5,3,4,3,3,5,4,3,4,3,4,2,1,3,3,4,3,1,3,3,3,3,3,2,2,2,5,3,2,4,4,4,4,4,4,4
10067,19,0,0,1,0,0,0,3,2.99000000953674,0,59.5,1,0,1.85000002384186,1,0,1,5,5,3,4,3,3,5,4,3,4,3,4,2,1,3,3,4,3,1,3,3,3,3,3,2,2,2,5,3,2,4,4,4,4,4,4,4
10067,21,0,0,0,0,0,1,3,3.99000000953674,1,59.5,1,0,1.85000002384186,1,0,1,5,5,3,4,3,3,5,4,3,4,3,4,2,1,3,3,4,3,1,3,3,3,3,3,2,2,2,5,3,2,4,4,4,4,4,4,4
10068,0,1,0,0,0,1,0,1,15.9899997711182,1,39.5,0,0,6.25,6,0,0,4,4,4,4,3,4,3,3,3,4,3,1,1,1,5,4,5,5,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,3,3,4,4
10068,0,1,0,0,1,0,0,2,15.9899997711182,1,39.5,0,0,6.25,6,0,0,4,4,4,4,3,4,3,3,3,4,3,1,1,1,5,4,5,5,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,3,3,4,4
10068,2,1,0,0,0,0,0,3,12.789999961853,1,39.5,0,0,6.25,6,0,0,4,4,4,4,3,4,3,3,3,4,3,1,1,1,5,4,5,5,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,3,3,4,4
10068,1,1,0,0,0,0,1,2,9.59000015258789,1,39.5,0,0,6.25,6,0,0,4,4,4,4,3,4,3,3,3,4,3,1,1,1,5,4,5,5,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,3,3,4,4
10068,96,0,0,1,0,0,1,1,4.98999977111816,1,39.5,0,0,6.25,6,0,0,4,4,4,4,3,4,3,3,3,4,3,1,1,1,5,4,5,5,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,3,3,4,4
10068,90,0,0,0,0,0,0,1,1.99000000953674,0,39.5,0,0,6.25,6,0,0,4,4,4,4,3,4,3,3,3,4,3,1,1,1,5,4,5,5,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,3,3,4,4
10068,97,0,0,0,0,0,1,3,3.99000000953674,1,39.5,0,0,6.25,6,0,0,4,4,4,4,3,4,3,3,3,4,3,1,1,1,5,4,5,5,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,3,3,4,4
10068,92,0,0,0,1,0,1,1,1.99000000953674,0,39.5,0,0,6.25,6,0,0,4,4,4,4,3,4,3,3,3,4,3,1,1,1,5,4,5,5,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,3,3,4,4
10069,70,1,0,1,0,1,0,3,9.59000015258789,1,29.5,0,1,4.25,3,0,0,2,2,1,1,4,2,5,5,4,5,2,5,2,1,5,5,5,5,1,2,1,1,2,0,1,1,1,4,5,4,5,5,5,1,1,5,5
10069,0,1,0,0,0,1,0,1,15.9899997711182,1,29.5,0,1,4.25,3,0,0,2,2,1,1,4,2,5,5,4,5,2,5,2,1,5,5,5,5,1,2,1,1,2,0,1,1,1,4,5,4,5,5,5,1,1,5,5
10069,100,1,0,0,1,1,0,3,6.3899998664856,0,29.5,0,1,4.25,3,0,0,2,2,1,1,4,2,5,5,4,5,2,5,2,1,5,5,5,5,1,2,1,1,2,0,1,1,1,4,5,4,5,5,5,1,1,5,5
10069,99,1,0,0,1,0,0,2,15.9899997711182,1,29.5,0,1,4.25,3,0,0,2,2,1,1,4,2,5,5,4,5,2,5,2,1,5,5,5,5,1,2,1,1,2,0,1,1,1,4,5,4,5,5,5,1,1,5,5
10069,27,0,0,1,0,0,1,1,4.98999977111816,1,29.5,0,1,4.25,3,0,0,2,2,1,1,4,2,5,5,4,5,2,5,2,1,5,5,5,5,1,2,1,1,2,0,1,1,1,4,5,4,5,5,5,1,1,5,5
10069,45,0,0,0,1,1,0,7,2.49000000953674,0,29.5,0,1,4.25,3,0,0,2,2,1,1,4,2,5,5,4,5,2,5,2,1,5,5,5,5,1,2,1,1,2,0,1,1,1,4,5,4,5,5,5,1,1,5,5
10069,59,0,0,0,1,0,0,3,5.98999977111816,1,29.5,0,1,4.25,3,0,0,2,2,1,1,4,2,5,5,4,5,2,5,2,1,5,5,5,5,1,2,1,1,2,0,1,1,1,4,5,4,5,5,5,1,1,5,5
10069,29,0,0,0,0,0,0,7,4.98999977111816,1,29.5,0,1,4.25,3,0,0,2,2,1,1,4,2,5,5,4,5,2,5,2,1,5,5,5,5,1,2,1,1,2,0,1,1,1,4,5,4,5,5,5,1,1,5,5
10070,81,1,0,1,0,1,0,3,9.59000015258789,1,21,0,0,1.85000002384186,3,0,0,4,4,5,5,5,3,5,2,5,5,2,1,2,1,2,5,1,5,1,3,1,1,2,2,1,1,1,4,4,5,5,4,5,4,3,5,1
10070,1,1,0,0,0,1,0,1,15.9899997711182,1,21,0,0,1.85000002384186,3,0,0,4,4,5,5,5,3,5,2,5,5,2,1,2,1,2,5,1,5,1,3,1,1,2,2,1,1,1,4,4,5,5,4,5,4,3,5,1
10070,98,1,0,0,1,1,0,3,6.3899998664856,0,21,0,0,1.85000002384186,3,0,0,4,4,5,5,5,3,5,2,5,5,2,1,2,1,2,5,1,5,1,3,1,1,2,2,1,1,1,4,4,5,5,4,5,4,3,5,1
10070,48,1,0,0,0,0,0,3,12.789999961853,1,21,0,0,1.85000002384186,3,0,0,4,4,5,5,5,3,5,2,5,5,2,1,2,1,2,5,1,5,1,3,1,1,2,2,1,1,1,4,4,5,5,4,5,4,3,5,1
10070,60,0,0,0,1,1,0,7,2.49000000953674,0,21,0,0,1.85000002384186,3,0,0,4,4,5,5,5,3,5,2,5,5,2,1,2,1,2,5,1,5,1,3,1,1,2,2,1,1,1,4,4,5,5,4,5,4,3,5,1
10070,70,0,0,0,0,0,0,1,1.99000000953674,0,21,0,0,1.85000002384186,3,0,0,4,4,5,5,5,3,5,2,5,5,2,1,2,1,2,5,1,5,1,3,1,1,2,2,1,1,1,4,4,5,5,4,5,4,3,5,1
10070,20,0,0,0,0,0,1,3,3.99000000953674,1,21,0,0,1.85000002384186,3,0,0,4,4,5,5,5,3,5,2,5,5,2,1,2,1,2,5,1,5,1,3,1,1,2,2,1,1,1,4,4,5,5,4,5,4,3,5,1
10070,60,0,0,0,1,0,1,1,1.99000000953674,0,21,0,0,1.85000002384186,3,0,0,4,4,5,5,5,3,5,2,5,5,2,1,2,1,2,5,1,5,1,3,1,1,2,2,1,1,1,4,4,5,5,4,5,4,3,5,1
10071,99,1,1,1,0,1,0,3,9.59000015258789,1,29.5,0,1,6.25,4,0,0,1,1,4,3,2,5,1,2,2,3,2,3,3,4,2,5,3,2,2,3,4,2,3,4,2,2,2,3,2,3,3,4,4,3,3,4,5
10071,99,1,1,0,0,0,1,3,7.98999977111816,0,29.5,0,1,6.25,4,0,0,1,1,4,3,2,5,1,2,2,3,2,3,3,4,2,5,3,2,2,3,4,2,3,4,2,2,2,3,2,3,3,4,4,3,3,4,5
10071,98,1,1,0,1,0,0,2,15.9899997711182,1,29.5,0,1,6.25,4,0,0,1,1,4,3,2,5,1,2,2,3,2,3,3,4,2,5,3,2,2,3,4,2,3,4,2,2,2,3,2,3,3,4,4,3,3,4,5
10071,99,1,1,0,1,0,1,1,4.78999996185303,0,29.5,0,1,6.25,4,0,0,1,1,4,3,2,5,1,2,2,3,2,3,3,4,2,5,3,2,2,3,4,2,3,4,2,2,2,3,2,3,3,4,4,3,3,4,5
10071,24,0,1,0,0,1,0,1,5.98999977111816,1,29.5,0,1,6.25,4,0,0,1,1,4,3,2,5,1,2,2,3,2,3,3,4,2,5,3,2,2,3,4,2,3,4,2,2,2,3,2,3,3,4,4,3,3,4,5
10071,12,0,1,0,1,0,0,3,5.98999977111816,1,29.5,0,1,6.25,4,0,0,1,1,4,3,2,5,1,2,2,3,2,3,3,4,2,5,3,2,2,3,4,2,3,4,2,2,2,3,2,3,3,4,4,3,3,4,5
10071,5,0,1,0,0,0,1,3,3.99000000953674,1,29.5,0,1,6.25,4,0,0,1,1,4,3,2,5,1,2,2,3,2,3,3,4,2,5,3,2,2,3,4,2,3,4,2,2,2,3,2,3,3,4,4,3,3,4,5
10071,0,0,1,0,0,1,0,3,2.49000000953674,0,29.5,0,1,6.25,4,0,0,1,1,4,3,2,5,1,2,2,3,2,3,3,4,2,5,3,2,2,3,4,2,3,4,2,2,2,3,2,3,3,4,4,3,3,4,5
10072,99,0,1,1,0,1,0,7,3.99000000953674,1,21,1,0,12.5,3,0,0,1,3,2,4,2,5,2,2,3,2,2,4,4,1,2,2,4,4,1,3,4,2,2,3,4,3,2,4,4,3,2,4,4,5,5,5,1
10072,99,0,1,0,0,1,0,1,5.98999977111816,1,21,1,0,12.5,3,0,0,1,3,2,4,2,5,2,2,3,2,2,4,4,1,2,2,4,4,1,3,4,2,2,3,4,3,2,4,4,3,2,4,4,5,5,5,1
10072,99,0,1,1,0,0,1,1,4.98999977111816,1,21,1,0,12.5,3,0,0,1,3,2,4,2,5,2,2,3,2,2,4,4,1,2,2,4,4,1,3,4,2,2,3,4,3,2,4,4,3,2,4,4,5,5,5,1
10072,99,0,1,0,1,1,0,7,2.49000000953674,0,21,1,0,12.5,3,0,0,1,3,2,4,2,5,2,2,3,2,2,4,4,1,2,2,4,4,1,3,4,2,2,3,4,3,2,4,4,3,2,4,4,5,5,5,1
10072,99,0,1,0,0,0,0,1,1.99000000953674,0,21,1,0,12.5,3,0,0,1,3,2,4,2,5,2,2,3,2,2,4,4,1,2,2,4,4,1,3,4,2,2,3,4,3,2,4,4,3,2,4,4,5,5,5,1
10072,99,0,1,0,0,0,0,7,4.98999977111816,1,21,1,0,12.5,3,0,0,1,3,2,4,2,5,2,2,3,2,2,4,4,1,2,2,4,4,1,3,4,2,2,3,4,3,2,4,4,3,2,4,4,5,5,5,1
10072,99,0,1,0,0,0,1,3,3.99000000953674,1,21,1,0,12.5,3,0,0,1,3,2,4,2,5,2,2,3,2,2,4,4,1,2,2,4,4,1,3,4,2,2,3,4,3,2,4,4,3,2,4,4,5,5,5,1
